#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-b25fb418,"EX19-STEP1 — Death 05.05, claim 20.05: provisional deadline + rate + run?","<b>Step:</b> Within 15 DAYS of claim (≈04.06), ≤family-pension rate, via sanction-letter + establishment-pay, IMMEDIATE disbursal; runs 6 MONTHS from 06.05 (the death-payment rule's sub-rule ).<br><br><b>Hinglish:</b> 15-din-6-mahine-turant.<br><br><b>Ref:</b> Rule 75(1)-(3); Example 19; Rule 50(2); Rule 75(1)(3)-(3); Rule 75(1); Rule 75(3)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Timeline Worked_Example CCS_Pension::Rule_75 Priority::High,Basic
CCS21-243cf95e,EX19-STEP2 — After death forwarding: gratuity? On what basis?,"<b>Step:</b> 100% death gratuity (recoverable deducted), IMMEDIATE (the death-payment rule's sub-rule ), computed on SLABS (the death-payment rule's sub-rule ) — not retirement formula.<br><br><b>Hinglish:</b> 100-maut-seedhi-turant.<br><br><b>Ref:</b> Rule 75(5)-(7); Example 19; Rule 74; Rule 45(1)(b); Rule 75(5)(6)-(6); Rule 75(7)(a); Rule 75(5); Rule 75(6); Rule 75(7); Rule 75(a)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Worked_Example CCS_Pension::Rule_75 Priority::High,Basic
CCS21-1c69c035,DRILL — Unlisted claimant gets sanction in 'Form 13'. True?,<b>Rule:</b> FALSE — sanction issues in FORMAT 13 (the pensioner-death rule's sub-rule ). Form-vs-Format trap inside a number trap.<br><br><b>Hinglish:</b> 13-Format-hai.<br><br><b>Ref:</b> Rule 79(2)(b); Rule 79(2); Rule 79(b),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Form Format Exam_Trap Priority::High,Basic
CCS21-18f898ee,SPEED — 7-day clocks: which two?,<b>Answer:</b> death-DoE intimation; death-dues DoE + NDC request. Both death-track openers.<br><br><b>Ref:</b> Rule 71; Rule 77; Rule 71(4)(c); Rule 77(1)(i),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Timeline Threshold Priority::High,Basic
CCS21-0199cc5f,The death-intimation rule's sub-rule (6)all 2 clauses: missing-person FP/gratuity claims need{{c1::FIR/DDR/GDE + police UNTRACED report FIRST}}; bundle ={{c2::Format-9 bank vow + Format-8 indemnity + FIR copy + untraced copy}}.,"<b>Rule:</b> Paper-gate before HoO acts; mirrors its missing-persons counterpart + the pensioner-death rule's sub-rule.<br><br><b>Hinglish:</b> FIR-na-mile-kagaz-tab-daava.<br><br><b>Ref:</b> Rule 71(6)(c), (d); Rule 71(6); Rule 71(c)-(d); Rule 51(5); Rule 79(3)(iii); Rule 71(3); Rule 71(iii)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Missing_Person Bare_Text_Verified CCS_Pension::Rule_71 Priority::High,Cloze
CCS21-9f7c6ebf,"The death-intimation rule's sub-rule (6)all 2 clauses: HoO{{c1::NEVER waits for a death certificate}}(acts on credible info) + makes{{c2::SPECIAL efforts: in-person forms if family local, full kit by post if outside}}.","<b>Rule:</b> Anti-delay duo: trigger-now + handhold-the-family.<br><br><b>Hinglish:</b> Maut-praman-ka-intezar-nahi.<br><br><b>Ref:</b> Rule 71(6)(e), (f); Rule 71(6); Rule 71(e)-(f)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Bare_Text_Verified CCS_Pension::Rule_71 Priority::High,Cloze
CCS21-fdbc9d96,The death-intimation rule's sub-rule (6)(g): non-spouse FP claimant files{{c1::family-pension income docs (ITR / SDM cert / HoO-discretion)}}. NOTE: death-intimation has{{c2::NO (7)}}— the death-intimation rule-(g) is the end.,<b>Rule:</b> Audit's 'the death-intimation rule' = this the death-intimation rule content. Same docs at the pensioner-death rule's sub-rule.<br><br><b>Hinglish:</b> Vidhva-chhod-aaya-kagaz-lao.<br><br><b>Ref:</b> Rule 71(6)(g); Rule 71(6); Rule 50(12)(b); Rule 71; Rule 71(6)(a); Rule 79(3)(vii); Rule 71(7); Rule 71(3); Rule 71(vii),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_71 Enumeration Bare_Text_Verified CCS_Pension::Rule_71 Priority::Medium,Cloze
CCS21-9c532e8e,"The FP-settlement rule's sub-rule (2)(b)(iii) -(vi): other-office reply in{{c1::1 MONTH}}(+simultaneous unverifiable-notice); silence ={{c2::DEEMED qualifying}}; failure →{{c3::Secretary fixes responsibility}}; unmakable gaps{{c4::IGNORED, service-book decides}}.",<b>Rule:</b> Death-track twin of the calendar rule's sub-rule -+the calendar rule — with a 1-month (not 2-month) fuse.<br><br><b>Hinglish:</b> Ek-mahina-chuppi-maan.<br><br><b>Ref:</b> Rule 73(2)(b)(iii)-(vi); Rule 73(2); Rule 57(b)(iii); Rule 57(1)(a)(iv); Rule 73(1); Rule 73(a); Rule 73(iv); Rule 73(vi),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_73 Verification Bare_Text_Verified CCS_Pension::Rule_73 Priority::High,Cloze
CCS21-b4b2b304,The FP-settlement rule's sub-rule (3): full verification DELAYED → provisional gratuity on{{c1::the LAST VERIFIED spell immediately preceding death}}(per the death-payment rule's sub-rule (7)).,<b>Rule:</b> Verified-to-date payout; final follows on full verification.<br><br><b>Hinglish:</b> Jitna-satyapit-utna-turant.<br><br><b>Ref:</b> Rule 73(3); Rule 75(7),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_73 Provisional_Gratuity Bare_Text_Verified CCS_Pension::Rule_73 Priority::High,Cloze
CCS21-bf2482b7,The death-forwarding rule's sub-rule (2): missing Form-4/office-record details{{c1::NEVER reject}}an otherwise-eligible FP claim (HoO satisfaction governs).,"<b>Rule:</b> Third telling of the rule: the family-pension rule's sub-rule (15)(i), the death-forwarding rule's sub-rule, the pensioner-death rule's sub-rule. Records serve eligibility, not vice versa.<br><br><b>Hinglish:</b> Kagaz-kami-daava-nahi-rokta.<br><br><b>Ref:</b> Rule 74(2); Rule 50(15)(i); Rule 79(3)(vi); Rule 74(3); Rule 74(vi)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_74 Bare_Text_Verified CCS_Pension::Rule_74 Priority::High,Cloze
CCS21-035c2344,The death-forwarding rule's sub-rule (4)(5): HoO retains{{c1::Format-10 + Form-10 + Form-death-forwarding copies}}; flags to AO{{c2::death-dues-assessed dues + 10%-MAX holdover (unassessed + margin)}}.,"<b>Rule:</b> the death-forwarding rule known dues + unknown-dues holdover + 10% cap.<br><br><b>Hinglish:</b> Pratilipi-rakho; das-pratishat-roko.<br><br><b>Ref:</b> Rule 74(4), (5); Rule 74(4); Rule 5; Rule 74; Rule 77; Rule 74(5)(a); Rule 74(b); Rule 74(c)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_74 Dues Bare_Text_Verified CCS_Pension::Rule_74 Priority::High,Cloze
CCS21-fc2a08bf,"Under the secondary-sourced death-payment account, the HoO draws {{c1::100% provisional death gratuity}} + a sanction letter indicating {{c2::recoverable dues}} — verbatim?",<b>Rule:</b> Sanction letter shows recoverable dues (Government-dues basket + 10% DoE hold). Content per CSS-ADDA study notes (Mar-2026) + cross-cite; bare-text wording still UNSEEN — VERIFY on egazette before quoting verbatim.<br><br><b>Hinglish:</b> Sau-fisdi-asthaayi; baqaaya-ankit.<br><br><b>Ref:</b> Rule 74(3) — VERIFY verbatim; Rule 67; Rule 75(5)(b),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_74 Exam_Trap Bare_Text_Verified CCS_Pension::Rule_74 Priority::Medium,Cloze
CCS21-0b0a3449,"The death-payment rule's sub-rule (7): unverified-at-death service → provisional gratuity on{{c1::LAST VERIFIED pre-death spell}}(gratuity rates), authorised within{{c2::1 MONTH of death-intimation (once Form 9 in)}}; FINAL within{{c3::3 MONTHS of provisional authority}}.","<b>Rule:</b> 1-month provisional + 3-month final; the death-payment rule's sub-rule: HoO informs AO once paid.<br><br><b>Hinglish:</b> Ek-mahina-asthaayi; teen-me-antim.<br><br><b>Ref:</b> Rule 75(7), (8); Rule 75(7); Rule 45(1)(b); Rule 75(8)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Provisional_Gratuity Bare_Text_Verified CCS_Pension::Rule_75 Priority::High,Cloze
CCS21-38bd0f70,The payment rule's sub-rule (5A) CONTENT (2022 renumber): AO{{c1::PROMPTLY reports PPO issue to HoO}}+{{c2::returns unneeded documents}}.,<b>Rule:</b> The duplicate- fix now has its content carded; renumbering card already exists.<br><br><b>Hinglish:</b> PPO-ki-soochna-turant.<br><br><b>Ref:</b> Rule 76(5A); G.S.R. 770(E); Rule 76(5),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 GSR_770_E_2022 Bare_Text_Verified CCS_Pension::Rule_76 Priority::Medium,Cloze
CCS21-c6fe014f,The payment rule's sub-rule (3)all 2 clauses [mirror (h)-(i)]: PPO states{{c1::provisional-pay-till date + PDA-effective-from date (CPAO-lag-adjusted)}}; FP arrears for the provisional spell are{{c2::authorised to HoO for payment}}.,<b>Rule:</b> Bridge-dates + arrears-routing; the payment rule already carded.<br><br><b>Hinglish:</b> Pul-tithi-baaki-HoO-se.<br><br><b>Ref:</b> Rule 76(3); Rule 76(c)-(d); Rule 76(a)(b)(e)(f),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 PPO Bare_Text_Verified CCS_Pension::Rule_76 Priority::High,Cloze
CCS21-4538a63f,The payment rule's sub-rule (4): first-FP authorisation ALSO co-names{{c1::disabled children + dependent parents + disabled siblings}}— if{{c2::nobody ranks ahead of them}}.,<b>Rule:</b> Same co-authorisation formula as the pension-payment rule's sub-rule + the pensioner-death rule's sub-rule.<br><br><b>Hinglish:</b> Pehle-adhikaar-par-sah-naam.<br><br><b>Ref:</b> Rule 76(4); Rule 63(1)(e); Rule 79(2)(b)(ii); Rule 76(1); Rule 76(e); Rule 76(2); Rule 76(b); Rule 76(ii),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Coauthorisation Bare_Text_Verified CCS_Pension::Rule_76 Priority::Medium,Cloze
CCS21-226501a1,The payment rule's sub-rule (5)all 2 clauses: balance death gratuity ={{c1::assessed minus outstanding}}; HoO disburses to{{c2::the SAME provisional-gratuity recipients}}.,"<b>Rule:</b> Balance follows the provisional trail — no re-routing.<br><br><b>Hinglish:</b> Shesh-asthaayi-praptakarta-ko.<br><br><b>Ref:</b> Rule 76(5)(a), (b); Rule 76(5); Rule 76(a)-(b)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Gratuity Bare_Text_Verified CCS_Pension::Rule_76 Priority::High,Cloze
CCS21-ebdc665a,"The payment rule's sub-rule (5)all 3 clauses: missing-person gratuity assessed{{c1::minus outstanding}}, disbursed per{{c2::gratuity-distribution after the 6-month bar}}(1-month AO intimation); the death-dues rule's sub-rule (1)(viii)-withheld sums{{c3::adjusted vs licence fee, balance refunded}}.","<b>Rule:</b> Missing gratuity = assess → wait 6 months → pay per ladder.<br><br><b>Hinglish:</b> Lapata-updaan-chhah-mahine-baad.<br><br><b>Ref:</b> Rule 76(5)(c), (d), (e); Rule 76(5); Rule 76(c)-(e); Rule 47; Rule 77(1)(viii)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Missing_Person Bare_Text_Verified CCS_Pension::Rule_76 Priority::High,Cloze
CCS21-66d0db1d,"The payment rule's sub-rule (6): excess provisional FP is{{c1::RECOVERABLE — first from GRATUITY, else future-FP instalments}}; but the payment rule's sub-rule (7): excess provisional GRATUITY ={{c2::NO REFUND + HoD fixes responsibility}}.","<b>Rule:</b> Same asymmetry as the provisional-pension rule's sub-rule /: pension claws back, gratuity doesn't.<br><br><b>Hinglish:</b> Pension-wapas; updaan-maaf.<br><br><b>Ref:</b> Rule 76(6), (7); Rule 76(6); Rule 76(7); Rule 62(6)(b); Rule 76(b); Rule 76(c)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Recovery Comparison Bare_Text_Verified CCS_Pension::Rule_76 Priority::Critical,Cloze
CCS21-359bd9dc,The payment rule's sub-rule (8): death-track paper chain ={{c1::AO→CPAO 1 MONTH}}→{{c2::CPAO seal 10 DAYS}}→{{c3::PDA pays 15 DAYS}}; multi-member FP/gratuity cases are{{c4::DE-LINKED per member (d)-(e)}}.,<b>Rule:</b> 1mo-10d-15d heartbeat; de-linking twins the gratuity-distribution rule's sub-rule.<br><br><b>Hinglish:</b> Ek-mahina-das-pandrah; alag-alag-nipatao.<br><br><b>Ref:</b> Rule 76(8); Rule 47(8),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Timeline Bare_Text_Verified CCS_Pension::Rule_76 Priority::High,Cloze
CCS21-41744381,The death-dues rule's sub-rule (1)(viii) -(x): DoE dues cross-checked vs{{c1::ACQUITTANCE ROLLS (already-recovered → flag pay bills + pay withheld sum)}}; truly-outstanding →{{c2::adjust from 10% + refund rest}}; leftovers →{{c3::DR recovery WITHOUT family-pensioner consent}}.,"<b>Rule:</b> Verify-before-keep; DR is the terminal collection head (twin: the withholding rule's sub-rule ).<br><br><b>Hinglish:</b> Pehle-muster-roll-phir-kaato.<br><br><b>Ref:</b> Rule 77(1)(viii), (ix), (x); Rule 77(1); Rule 68(8); Rule 77(8)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_77 DR_Recovery Bare_Text_Verified CCS_Pension::Rule_77 Priority::High,Cloze
CCS21-20f96cde,NON-accommodation Government dues are ascertained within {{c1::15 DAYS of death/disappearance intimation}} → recovered from {{c2::gratuity}}.,<b>Rule:</b> 15-day fuse for the non-housing trail; separate from the housing ladder.<br><br><b>Hinglish:</b> Pandrah-din-gair-makaan-hisaab.<br><br><b>Ref:</b> Rule 77(2); Rule 67; Rule 77(1),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_77 Timeline Bare_Text_Verified CCS_Pension::Rule_77 Priority::High,Cloze
CCS21-8116db91,The pensioner-death rule's sub-rule (2)(b)(ii): Format-13 sanction ALSO co-names{{c1::disabled children + dependent parents + disabled siblings}}(if nobody ranks ahead).,<b>Rule:</b> Same formula as the pension-payment rule's sub-rule + the payment rule's sub-rule; the payment rule Format-13 sanction already carded.<br><br><b>Hinglish:</b> Form-13-par-sah-naam.<br><br><b>Ref:</b> Rule 79(2)(b)(ii); Rule 79(2); Rule 76(b)(i); Rule 63(1)(e); Rule 76(4); Rule 79(1); Rule 79(e); Rule 79(4),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Coauthorisation Bare_Text_Verified CCS_Pension::Rule_79 Priority::Medium,Cloze
CCS21-c9b8ec10,The pensioner-death rule's sub-rule (3)(vi) -(vii): missing-pensioner claim{{c1::NEVER rejected for missing Form-4}}(HoO satisfaction); non-spouse files{{c2::family-pension income docs}}.,"<b>Rule:</b> Twins of the death-forwarding rule's sub-rule + the death-intimation rule's sub-rule on the recipient track.<br><br><b>Hinglish:</b> Kagaz-kami-nahi-rok; aaya-kagaz-lao.<br><br><b>Ref:</b> Rule 79(3)(vi), (vii); Rule 79(3); Rule 50(12)(b); Rule 74(2); Rule 71(6)(g); Rule 79(2); Rule 79(6); Rule 79(g)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Bare_Text_Verified CCS_Pension::Rule_79 Priority::Medium,Cloze
CCS21-c4fde2fb,The pensioner-death rule's sub-rule (4): remarried FP-holder draws FOR MINORS only while{{c1::still their GUARDIAN (Form-10 + declaration)}}; ex-guardian →{{c2::lawful guardian claims}}; child takes DIRECTLY{{c3::at majority (if still eligible) / immediately if already major}}.,<b>Rule:</b> the pensioner-death rule- + + guardianship ladder.<br><br><b>Hinglish:</b> Sarparast-rahe-tab-tak.<br><br><b>Ref:</b> Rule 79(4); Rule 79(a)(i); Rule 79(iii); Rule 79(b); Rule 79(c),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Remarriage Bare_Text_Verified CCS_Pension::Rule_79 Priority::High,Cloze
CCS21-a11f9328,The pensioner-death rule's sub-rule (5): FP-eligible MINOR / MENTALLY-DISABLED person is claimed for by{{c1::GUARDIAN in Form 10}}.,<b>Rule:</b> Guardian-as-claimant; pairs with pensioner-death remarriage ladder.<br><br><b>Hinglish:</b> Nabalik-mandbuddhi-sarparast-daava.<br><br><b>Ref:</b> Rule 79(5); Rule 79(4),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Guardian Bare_Text_Verified CCS_Pension::Rule_79 Priority::Medium,Cloze
CCS21-947f852c,The pensioner-death rule's sub-rule (6): RESIDUARY gratuity (the gratuity rule's sub-rule (3)) sanctioned on{{c1::Form-pensioner-death claim(s)}}from eligible person(s).,<b>Rule:</b> TRUE home of Form 13 — see the Form-vs-Format-13 correction card.<br><br><b>Hinglish:</b> Avashesh-updaan-form-terah.<br><br><b>Ref:</b> Rule 79(6); Rule 45(3); Rule 79,CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_79 Form_13 Bare_Text_Verified CCS_Pension::Rule_79 Priority::High,Cloze
CCS21-b0134585,CORRECTION — FORM 13 ={{c1::residuary-gratuity CLAIM ()}}; FORMAT 13 ={{c2::family-pension SANCTION where name not in PPO ()}}. The old 'Form 13 ↔ sanction' card conflated them — deleted.,"<b>Rule:</b> Form-claims vs Format-sanctions; mirror the Form-9/Format-9 and Form-10/Format-10 pairs.<br><br><b>Hinglish:</b> Form-daava; Format-aadesh.<br><br><b>Ref:</b> Rule 79(2)(b), (6); Rule 79(6); Rule 79(2)(b)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Form_13 Format_13 Correction Bare_Text_Verified Priority::Critical,Cloze
CCS21-86d30e22,The FP-settlement rule's sub-rule (2)(b) proof + fuse: gratuity verification via{{c1::pay bills / LPC / April slip}}; other-office replies in{{c2::1 MONTH}}— HALF the calendar rule's 2-month fuse.,<b>Rule:</b> Trimmed from the 6-cloze cram; the - ladder lives in its own card.<br><br><b>Hinglish:</b> Ek-mahina — aadha-samay.<br><br><b>Ref:</b> Rule 73(2)(b); Rule 73(2); Rule 57; Rule 73(iii); Rule 73(vi),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_73 Timeline Exam_Trap CCS_Pension::Rule_73 Priority::Critical,Cloze
CCS21-5ac6453c,"The death-dues rule's sub-rule (1)(i) -(ii): HoO intimates DoE + seeks NDC in{{c1::7 DAYS}}(with leave details);{{c2::pre-death licence fee WAIVED}}, death-month +{{c3::3-month holiday}}allowed.","<b>Rule:</b> Trimmed from the 7-cloze cram-(x) ladder lives in its own cards.<br><br><b>Hinglish:</b> Saat-din-khabar; maut-maah-chhoot.<br><br><b>Ref:</b> Rule 77(1)(i), (ii); Rule 77(1); Rule 77(iii)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_77 Timeline CCS_Pension::Rule_77 Priority::High,Cloze
CCS21-6fe30d5b,The death-payment rule's sub-rule (3)(4): provisional runs{{c1::6 MONTHS from day-after-death}}; HoO{{c2::informs AO on expiry}}.,"<b>Rule:</b> 6-month provisional + expiry signal.<br><br><b>Hinglish:</b> Chhah-maah-asthaayi; ant-soochna.<br><br><b>Ref:</b> Rule 75(3), (4); Rule 75(3); Rule 4",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Timeline Priority::High CCS_Pension::Rule_75,Cloze
CCS21-270fdb34,The death-payment rule's sub-rule (5)(7):{{c1::100% gratuity after death forwarding}}(recoverable deducted);{{c2::IMMEDIATE}}payout; computed on{{c3::gratuity death-slab basis}}.,"<b>Rule:</b> Full-gratuity tail on death slabs, paid at once.<br><br><b>Hinglish:</b> Sau-fisdi-turant-maut-dar.<br><br><b>Ref:</b> Rule 75(5), (6), (7); Rule 75(5); Rule 7; Rule 74; Rule 45(1)(b)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Gratuity Priority::High CCS_Pension::Rule_75,Cloze
CCS21-4da7fde1,The payment rule's sub-rule (2): provisional extension needs{{c1::HoD approval}}.,<b>Rule:</b> Extension-gate sits with the Head of Department.<br><br><b>Hinglish:</b> Vistar-HoD-manzoor.<br><br><b>Ref:</b> Rule 76(2),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 Extension Priority::High CCS_Pension::Rule_76,Cloze
CCS21-2bd992b9,The payment rule's sub-rule (3)all 4 clauses: PPO in{{c1::1 MONTH}}; effective{{c2::day provisional ceases}};{{c3::BOTH dates}}shown;{{c4::arrears via HoO}}.,<b>Rule:</b> 1-month PPO + seamless date + HoO arrears.<br><br><b>Hinglish:</b> PPO-mahina; baqaaya-HoO.<br><br><b>Ref:</b> Rule 76(3)(a)-(d); Rule 76(3); Rule 76(a)-(d),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_76 PPO Priority::High CCS_Pension::Rule_76,Cloze
CCS21-be3fae79,The death-dues rule's sub-rule (1)(iii) -(v): recover{{c1::DoE-intimated fee from gratuity}}; post-concessional recovery ={{c2::DoE's job}}; DoE reports other dues in{{c3::1 MONTH}}.,"<b>Rule:</b> Recover + route + 1-month check.<br><br><b>Hinglish:</b> Kaato-DoE-maang-mahina.<br><br><b>Ref:</b> Rule 77(1)(iii), (iv), (v); Rule 77(1)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_77 NDC Bare_Text_Verified Priority::High CCS_Pension::Rule_77,Cloze
CCS21-38765ad8,The death-dues rule's sub-rule (1)(vi) -(vii): meanwhile{{c1::WITHHOLD 10% of gratuity}}; silence/inability ={{c2::PRESUMED NIL + refund}}.,"<b>Rule:</b> Hold-then-release on DoE silence.<br><br><b>Hinglish:</b> Das-roko-chup-maaf.<br><br><b>Ref:</b> Rule 77(1)(vi), (vii); Rule 77(1)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_77 NDC Bare_Text_Verified Priority::High CCS_Pension::Rule_77,Cloze
CCS21-7f53b842,"The death-forwarding rule's sub-rule (1): HoO→AO death bundle ={{c1::Form 11 + Format 10 + Format 9 + service book}}, within{{c2::1 MONTH of claim}}.","<b>Rule:</b> Bundle + clock no-rejection, dues-figure, copies, 10% hold live in own cards (mirror numbering).<br><br><b>Hinglish:</b> Gyarah-set-mahina-bhar.<br><br><b>Ref:</b> Rule 74(1); Rule 74(2); Rule 74(3); Rule 74(4); Rule 74(5)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_74 Form Format Timeline Priority::High CCS_Pension::Rule_74,Cloze
CCS21-a7e1db3e,"The death-payment rule's sub-rule (1)(a): provisional FP within{{c1::15 DAYS of claim}}, max{{c2::family-pension rate}}, via{{c3::sanction letter}}.","<b>Rule:</b> 15-day lifeline, capped, letter-routed.<br><br><b>Hinglish:</b> Pandrah-din-chitthi-seema.<br><br><b>Ref:</b> Rule 75(1)(a); Rule 75(1); Rule 50(2)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Timeline Priority::Critical CCS_Pension::Rule_75,Cloze
CCS21-55410823,The death-payment rule's sub-rule (1)(b) +(2): drawn as{{c1::establishment pay}};{{c2::IMMEDIATE}}disbursement.,<b>Rule:</b> Pay-bill channel + at-once payout.<br><br><b>Hinglish:</b> Vetan-bill-turant.<br><br><b>Ref:</b> Rule 75(1)(b); Rule 75(2); Rule 75(1),CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_75 Timeline Priority::Critical CCS_Pension::Rule_75,Cloze
CCS21-6ab3e97d,The record-verification rule's sub-rule (1): HoO checks service-book verification → accepts unverified spells on{{c1::BOOK ENTRIES}}+{{c2::any READY-ACCESS material}}; screens{{c3::CONTINUITY + no-forfeiture (dismissal/removal/resignation/STRIKE)}}.,"<b>Rule:</b> Book-first, ready-access-second, forfeiture-screen-always. Mirror prints two 'the second variant's — the second is.<br><br><b>Hinglish:</b> Bahi-pahle; sulabh-kagaz; toot-zabt-jaanch.<br><br><b>Ref:</b> Rule 72(1)(a), (b); Rule 72(1); Rule 72(iii)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_72 Verification Bare_Text_Verified HIGH CCS_Pension::Rule_72 Priority::High,Cloze
CCS21-da3364eb,The record-verification rule's sub-rule (2)(3): emoluments lookback{{c1::MAX 1 YEAR pre-death/disappearance}}(EOL ⇒{{c2::1y pre-EOL-commencement}}); finish in{{c3::1 MONTH of intimation}}.,"<b>Rule:</b> 1-year pay window + 1-month finish line (mirrors its payment counterpart lookback).<br><br><b>Hinglish:</b> Ek-saal-vetan; mahina-ant.<br><br><b>Ref:</b> Rule 72(2), (3); Rule 72(2); Rule 3; Rule 76(1)",CCS_Pension_Rules_2021::08_Death_Cases_Rules_71_to_79,CCS_Pension Rule_72 Timeline Bare_Text_Verified HIGH CCS_Pension::Rule_72 Priority::High,Cloze
