#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
"CCS21-5ee6bf4b","{{c1::Treasury}}{{c2::includes a Sub-Treasury}}.","<b>Rule:</b> Express inclusive definition — Sub-Treasury is Treasury for payment machinery (the satellite-application rule Treasury Rules).<br><br><b>Hinglish:</b> Treasury bole to Sub-Treasury bhi andar.<br><br><b>Ref:</b> Rule 3(1)(z); Rule 3(1); Rule 84","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_03_1_z Definition CCS_Pension::Rule_03 Priority::Medium CCS_Pension::Rule_03_1_z","Cloze"
"CCS21-648d01c4","undefined words take meaning from the{{c1::Fundamental Rules 1922}}, NOT the{{c2::General Clauses Act}}.","<b>Rule:</b> FR 1922 is the fallback lexicon for these Rules.<br><br><b>Hinglish:</b> Shabd na mile to FR 1922 dekho — GCA nahi.<br><br><b>Trap:</b> GCA is the tempting wrong answer.<br><br><b>Ref:</b> Rule 3(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_03_2 Definition Exam_Trap CCS_Pension::Rule_03 Priority::Critical CCS_Pension::Rule_03_2","Cloze"
"CCS21-bfb2fedb","transfer cases are regulated with a{{c1::6-month election window}}under the proviso — explain.","<b>Rule:</b> On transfer to a post under different pension terms, the servant elects within 6 months (proviso); the transfer-election rule's sub-rule –transfer-election give the processing frame.<br><br><b>Hinglish:</b> Transfer par 6 mahine me chunav karo — kaunsi pension-terms chahiye.<br><br><b>Ref:</b> Rule 4(1) proviso; Rule 4(2), 4(3); Rule 4(1); Rule 4(3); Rule 4(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_04 Election Timeline CCS_Pension::Rule_04 Priority::High","Cloze"
"CCS21-f622f137","a Government servant shall NOT earn{{c1::two pensions}}in the same service — state the bar.","<b>Rule:</b> One service = one pension; exceptions only via the civil-return rule or 20 (re-employment counting).<br><br><b>Hinglish:</b> Ek naukri = ek pension; doosri pension sirf Rule civil-return/military-counting se.<br><br><b>Ref:</b> Rule 6(1), 6(2); Rule 6(1); Rule 19; Rule 20","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_06 Proviso CCS_Pension::Rule_06 Priority::High","Cloze"
"CCS21-bb5287f3","pension/gratuity may be withheld for{{c1::serious crime / grave misconduct}}— who decides, and with what consultation?","<b>Rule:</b> The PRESIDENT decides; UPSC consultation required; show-cause notice 15 days + further 15 days on representation (15+15).<br><br><b>Hinglish:</b> Gambhir apradh/ghor durachar me Rashtrapati rok sakte hain — UPSC se poochh kar, 15+15 din ka notice dekar.<br><br><b>Ref:</b> Rule 7(1)(b); Rule 7(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Procedure Timeline CCS_Pension::Rule_07 Priority::Critical","Cloze"
"CCS21-a0ae3a7f","Compare the conduct rule vs the proceedings rule in one line each: trigger, authority, consultation.","<b>Rule:</b> the conduct rule = post-retirement CONDUCT finding route (President + UPSC, 15+temporary-status notice). the proceedings rule (2022 rewrite) = departmental/judicial PROCEEDINGS route with 3 authorities (President / Secretary / C&amp;AG) — UPSC only where President is appointing authority.<br><br><b>Hinglish:</b> the conduct rule = acharan par Rashtrapati+UPSC; the proceedings rule = karyavahi par 3 adhikari, UPSC sirf Rashtrapati-wale cases me.<br><br><b>Ref:</b> Rules 7, 8; DoPPW OM 10.04.2023; Rule 7; Rule 8; Rule 15","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_07 Rule_08 Comparison CCS_Pension::Rule_07 Priority::Critical","Basic"
"CCS21-47b4a96c","The proceedings rule's sub-rule (1) as rewritten by G.S.R. 770(E)/2022 vests withholding power in{{c1::(a) President}},{{c2::(b) Secretary of the Administrative Ministry/Department}},{{c3::(c) C&amp;AG}}— mapped by WHAT?","<b>Rule:</b> Mapped by APPOINTING AUTHORITY of the post held at retirement: President's appointees → President; others → Secretary; IA&amp;AD (subordinate appointing authority) → C&amp;AG.<br><br><b>Hinglish:</b> Niyukti adhikari jo, faisla adhikari wahi — President/Secretary/C&amp;AG.<br><br><b>Ref:</b> Rule 8(1)(a)-(c); Rule 8(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Amendment CCS_Pension::Rule_08 Priority::Critical CCS_Pension::Rule_08_1","Cloze"
"CCS21-5f668564","The proceedings rule's sub-rule (1) First Proviso requires{{c1::UPSC consultation}}for{{c2::President's}}orders; Second Proviso sets part-withholding floor at{{c3::minimum pension (Rs 9,000)}}.","<b>Rule:</b> UPSC only for President-route orders; part withholding can never sink pension below the floor.<br><br><b>Hinglish:</b> UPSC sirf Rashtrapati-order me; kaat-chaant ke baad bhi Rs 9,000 se kam nahi.<br><br><b>Ref:</b> Rule 8(1) provisos; Rule 8(1); Rule 44","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Proviso Floor CCS_Pension::Rule_08 Priority::Critical CCS_Pension::Rule_08_1","Cloze"
"CCS21-0cc41d6c","proceedings instituted by a{{c1::subordinate authority}}are deemed instituted by the{{c2::appointing authority}}.","<b>Rule:</b> Deeming fiction saves pre-retirement proceedings started below appointing-authority level.<br><br><b>Hinglish:</b> Chhote adhikari ne shuru ki to bhi bade ke naam maani jaayegi.<br><br><b>Ref:</b> Rule 8(2)(a) proviso; Rule 8(2)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_2 Amendment Proviso CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_2","Cloze"
"CCS21-3b211943","New appellate clause: first,{{c1::no appeal}}against the President's order; second, appeal lies to the{{c2::President}}against Secretary/C&amp;AG orders, with{{c3::UPSC consultation}}.","<b>Rule:</b> President is both first authority (own appointees) and appellate authority (others' orders).<br><br><b>Hinglish:</b> Rashtrapati ke order par appeal nahi; Secretary/C&amp;AG ke order par appeal Rashtrapati ko + UPSC.<br><br><b>Ref:</b> Rule 8(6A)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_6A Amendment CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_6A","Cloze"
"CCS21-fee96ffe","a Deputy Secretary (appointing authority: President) vs an LDC (appointing authority: HoO) vs an IA&amp;AD auditor — who decides withholding?","<b>Rule:</b> Dy Secy → President (+UPSC). LDC → Secretary of Administrative Ministry (no UPSC). IA&amp;AD auditor → C&amp;AG (no UPSC). Pre-2022, ALL went to President.<br><br><b>Hinglish:</b> Bada adhikari → Rashtrapati; chhota → Secretary; Audit wala → C&amp;AG.<br><br><b>Ref:</b> Rule 8(1); DoPPW OM 10.04.2023; Rule 8","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Flowchart Scenario CCS_Pension::Rule_08 Priority::Critical CCS_Pension::Rule_08_1","Basic"
"CCS21-01f1b117","DoPPW transitional rule (OM 10.04.2023): case ALREADY submitted to President vs report NOT yet submitted — where is each decided?","<b>Rule:</b> Submitted to President at any stage → President decides (+UPSC). Report not yet submitted → Secretary/C&amp;AG decides, NO UPSC, no need to send to President.<br><br><b>Hinglish:</b> Rashtrapati tak pahunch gaya to wahi faisla; nahi pahuncha to Secretary/C&amp;AG nipta dein.<br><br><b>Ref:</b> DoPPW OM 10.04.2023","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 GID Amendment CCS_Pension::Rule_08 Priority::High CCS_Pension::Rule_08_1","Basic"
"CCS21-ebfb112d","Military Counting vs Military Counting: the single biggest shift?","<b>Rule:</b> BEFORE: President decided ALL withholding cases (+UPSC always). AFTER: only President-appointee cases need President+UPSC; Secretary/C&amp;AG decide the rest without UPSC.<br><br><b>Hinglish:</b> Pehle sab Rashtrapati; ab chhote cases Secretary/C&amp;AG — tez faisla.<br><br><b>Ref:</b> Rule 8 pre/post G.S.R. 770(E); Rule 20-2022","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_08_1 Comparison CCS_Pension::Rule_08 Priority::Low Category::Historical CCS_Pension::Rule_08_1","Basic"
"CCS21-c32904b0","Group A officers need{{c1::prior sanction}}for{{c2::commercial employment}}within{{c3::1 year}}of retirement, applied in{{c4::Form 1}}.","<b>Rule:</b> 1-year cooling applies ONLY to Group A; LPR/refused-leave cases covered by proviso; negotiating during service without sanction needs special-reasons ban compliance.<br><br><b>Hinglish:</b> Group A ek saal tak bina permission company me nahi; Form 1 bharo.<br><br><b>Ref:</b> Rule 9(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Procedure Timeline Form CCS_Pension::Rule_09 Priority::Critical","Cloze"
"CCS21-04705219","representation against refusal lies within{{c1::30 days}}(NOT 15). commercial-employment penalty:{{c2::pension for the period of such employment}}is withheld.","<b>Rule:</b> 30-day representation (contrast the conduct rule's 15+15); breach costs that spell's pension — 'us employment ki avadhi ki pension'.<br><br><b>Hinglish:</b> Mana kiya to 30 din me appeal; bina permission naukri ki to us dauran ki pension gayi.<br><br><b>Trap:</b> 30 days, not 15.<br><br><b>Ref:</b> Rule 9(7), 9(8); Rule 9(7); Rule 9(8); Rule 7","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Timeline Exam_Trap CCS_Pension::Rule_09 Priority::Critical","Cloze"
"CCS21-87329435","Compare the commercial-employment rule vs foreign-government across employer, cooling period, Form, and scope.","<b>Rule:</b> the commercial-employment rule = COMMERCIAL employment, Group A, 1-year cooling, Form 1. the foreign-government rule = FOREIGN GOVT employment, all groups implied, NO time limit, NO Form. Both need prior sanction/permission; both punish breach with pension cut.<br><br><b>Hinglish:</b> Company-1saal-Form1 vs VideshSarkar-hamesha-binaForm.<br><br><b>Ref:</b> Rules 9, 10; Rule 10; Rule 9","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Rule_09 Rule_10 Comparison CCS_Pension::Rule_09 Priority::Critical","Basic"
"CCS21-e6aafe87","G.S.R. 770(E) dt. 07.10.2022 made which 6 changes?{{c1::the proceedings rule's sub-rule (1) substitute; the proceedings rule's sub-rule (2)(a) proviso; new appellate clause; military-counting reversal; the gratuity-nomination rule's sub-rule (5)(a) 'proviso to' deletion; (5A) renumbering}}(the family-pension rule also listed — VERIFY clause).","<b>Rule:</b> The proceedings-rewrite amendment + 5 riders; in force on publication.<br><br><b>Hinglish:</b> 2022 = proceedings-naya + 5-puche — publication se lagu.<br><br><b>Ref:</b> G.S.R. 770(E); Rule 8; Rule 8(1); Rule 8(2)(a); Rule 46(5)(a); Rule 20 Expl.1(ii); Rule 1(ii) Expl.1(ii); Rule 76; Rule 50","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 Amendment Synthesis Priority::Critical","Cloze"
"CCS21-28aa61f7","G.S.R. 770(E): proceedings before had{{c1::President-only}}authority; AFTER has{{c2::President + Secretary + C&amp;AG}}by appointing authority.","<b>Rule:</b> Single→triple authority; UPSC-need shrinks to President-route.<br><br><b>Hinglish:</b> Pehle ek-Rashtrapati; ab teen adhikari.<br><br><b>Ref:</b> Rule 8(1) pre/post 2022; Rule 8(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 Rule_08_1 Amendment CCS_Pension::Rule_08 Priority::Low Category::Historical CCS_Pension::Rule_08_1","Cloze"
"CCS21-7bd442f0","G.S.R. 410(E) dt. 16.07.2024: core gift ={{c1::Single Pension Application Form 6-A}}; in force{{c2::after 120 days from publication}}(mid-Nov 2024 — VERIFY exact Gazette date; spec cites 16.11.2024).","<b>Rule:</b> F.No.55/13/2023-P&amp;PW(C); online-first pension filing reform.<br><br><b>Hinglish:</b> 2024 = Form-6-A wala sudhaar; 120-din baad lagu.<br><br><b>Ref:</b> G.S.R. 410(E) cl.1","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_410_E_2024 Form_6A Amendment Timeline Priority::Critical","Cloze"
"CCS21-ee9229a1","G.S.R. 410(E) touched (verified):{{c1::the family-pension rule's sub-rule (15)(e); the Bhavishya rule's sub-rule (1), the Bhavishya rule's sub-rule (2); the calendar rule's sub-rule (1)(c)(iii), the calendar rule's sub-rule (2)(a), the calendar rule's sub-rule (3); the event rule's sub-rule (1), the event rule's sub-rule (2); the case-build rule's sub-rule (1); the forwarding rule's sub-rule (1)(i), the forwarding rule's sub-rule (3), the forwarding rule's sub-rule (4); the provisional-pension rule's sub-rule (6)(a); the pension-payment rule's sub-rule (4); the authorisation rule's sub-rule (5)}}+ Form 4, Form 6→6-A, Form 7 checklist, Format 10.","<b>Rule:</b> 10+ provisions repointed to Form 6-A; commutation-bar provisos in the calendar rule/58; verified cl.2–14.<br><br><b>Hinglish:</b> 2024 ne 10+ jagah Form 6-A ghusaya — poori suchi yaad rakho.<br><br><b>Ref:</b> G.S.R. 410(E) cl.2-14; Rule 50(15)(e); Rule 53(1); Rule 53(2); Rule 57(1)(c)(iii); Rule 57(2)(a); Rule 57(3); Rule 58(1); Rule 58(2); Rule 59(1); Rule 60(1)(i); Rule 60(3); Rule 60(4); Rule 62(6)(a); Rule 63(4); Rule 80(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_410_E_2024 Amendment Synthesis Priority::High","Cloze"
"CCS21-c0a875d0","Three-amendments master table: 2022 ={{c1::proceedings rewrite + riders (on publication)}}; 2024 ={{c2::Form 6-A + online (after 120 days)}}; 2025 ={{c3::the PSU-absorption rule's sub-rule (29)(c) forfeiture (on publication)}}.","<b>Rule:</b> Rewrite → Reform → Retribution: 770(E)/410(E)/340(E).<br><br><b>Hinglish:</b> 2022-adhikari, 2024-form, 2025-zabti.<br><br><b>Mnemonic:</b> '8-ka-8? 2022; 6-A = 2024; 37 = 2025'.<br><br><b>Ref:</b> All three G.S.R.s; Rule 8; Rule 37(29)(c)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension GSR_770_E_2022 GSR_410_E_2024 GSR_340_E_2025 Mnemonic Synthesis Priority::Critical","Cloze"
"CCS21-d26ccb9d","Form 1 ↔{{c1::commercial-employment sanction application}}.","<b>Rule:</b> Group A cooling-permission form.<br><br><b>Hinglish:</b> Company-naukri permission = Form 1.<br><br><b>Ref:</b> Rule 9(1); Rule 9","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::High","Cloze"
"CCS21-a1bd8e89","Form 2 ↔{{c1::the commercial-employment rule's sub-rule (5) checklist for commercial-employment cases}}.","<b>Rule:</b> Sanction-case checklist.<br><br><b>Hinglish:</b> Permission-file ki checklist = Form 2.<br><br><b>Ref:</b> Rule 9(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::Medium","Cloze"
"CCS21-bfb5917d","Form 6-A ↔{{c1::2024 Single Pension Application Form (retirement filing; 9 erstwhile forms merged)}}.","<b>Rule:</b> Global Form 6→6-A substitution; e-HRMS/Bhavishya routing; 6-month/event clocks.<br><br><b>Hinglish:</b> Retirement ka 1-Form = 6-A (2024).<br><br><b>Ref:</b> G.S.R. 410(E)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form_6A GSR_410_E_2024 Form Priority::Critical","Cloze"
"CCS21-23a13a4f","Form 7 ↔{{c1::pension-case summary — Part I (HoO) + Part II (AO)}}.","<b>Rule:</b> HoO builds Part I + checklist + calc sheet; AO audits in Part II; 2024 dropped checklist items 9–10.<br><br><b>Hinglish:</b> Pension-file = Form 7 (HoO-I + AO-II).<br><br><b>Ref:</b> Rules 59, 60, 63","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::High","Cloze"
"CCS21-5c19ccf3","Form 10 ↔{{c1::family-pension claim (the death-intimation rule's sub-rule (3), 79, the authorisation rule's sub-rule (5))}}.","<b>Rule:</b> Invited via Format 12; 2024 lets gratuity-nominee file 6-A instead (authorisation proviso).<br><br><b>Hinglish:</b> Parivaar-pension daava = Form 10.<br><br><b>Ref:</b> Rules 71(3), 79, 80(5); Rule 71(3); Rule 80(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::High","Cloze"
"CCS21-1b3fb1b9","Form 11 ↔{{c1::death-case summary (HoO Part I → AO Part II Sec I)}}.","<b>Rule:</b> Death-twin of Form 7; 1-month AO clock (the payment rule's sub-rule ).<br><br><b>Hinglish:</b> Maut-file = Form 11.<br><br><b>Ref:</b> Rules 74, 76; Rule 76(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Form Priority::High","Cloze"
"CCS21-e727150f","Format 5 ↔{{c1::/corporate-absorption relieving order on absorption}}.","<b>Rule:</b> Absorption relieving paperwork.<br><br><b>Hinglish:</b> Absorption-kaaryamukti = Format 5.<br><br><b>Ref:</b> Rule 35(3); Rule 36; Rule 35","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::Medium","Cloze"
"CCS21-8d20a65e","Format 9 ↔{{c1::bank undertaking}}.","<b>Rule:</b> Recovery undertaking to bank/PDA; 2024 folds it into Form 6-A for retirement track (the pension-payment rule, the forwarding rule) but it survives in death track (the death-intimation rule, 74, 79).<br><br><b>Hinglish:</b> Bank-vachan = Format 9; retirement me 6-A me sama, maut me alag.<br><br><b>Ref:</b> Format 9; Rules 60, 63, 71, 74, 79; Rule 63(4); Rule 60(1)(i); Rule 71(3)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Form_6A Priority::High","Cloze"
"CCS21-f43f912b","Format 10 ↔{{c1::HoO→AO covering/forwarding letter}}(carries Government dues + withholding flag; enclosures rewritten 2024).","<b>Rule:</b> The forwarding lifafa: 6-A/Form 10 + Form 7/11 + checklists.<br><br><b>Hinglish:</b> Bhejne-wala-patra = Format 10.<br><br><b>Ref:</b> Rules 60, 74; G.S.R. 410(E) cl.14; Rule 67; Rule 68(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::High","Cloze"
"CCS21-51b1167d","Format 11 ↔{{c1::death-gratuity claimant invitation}}; Format 12 ↔{{c2::family-pension claimant invitation}}; Format 13 ↔{{c3::the pensioner-death rule's sub-rule (2)(b) family-pension sanction}}.","<b>Rule:</b> 11-invites-gratuity, 12-invites-pension, 13-sanctions-pension.<br><br><b>Hinglish:</b> 11-bulaava-gratuity, 12-bulaava-pension, 13-manzoori-pension.<br><br><b>Ref:</b> Rules 71, 79; Rule 79(2)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Format Priority::High","Cloze"
"CCS21-a2e078ef","QS threshold ladder:{{c1::1y}}(the family-pension rule gateway) →{{c2::5y}}(gratuity; 4y9m) →{{c3::10y}}(pension; 9y9m) →{{c4::18y}}(verification) →{{c5::20y}}(the voluntary-retirement rule VR, NO rounding) →{{c6::30y}}(premature).","<b>Rule:</b> 1-5-10-18-20-30 with near-miss twins + no-rounding fence at 20.<br><br><b>Hinglish:</b> 1-5-10-18-20-30 — seedhi rat lo, 4y9m/9y9m judvaan.<br><br><b>Ref:</b> Rules 50, 45, 44, 30, 43, 42; Rule 50; Rule 30; Rule 43; Rule 42","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Qualifying_Service Mnemonic Priority::Critical","Cloze"
"CCS21-89f934e6","Amount ladder:{{c1::Rs 9,000}}(pension/family-pension floor) →{{c2::Rs 75,000}}(ordinary FP max) →{{c3::Rs 1,25,000}}(pension + enhanced FP max) →{{c4::Rs 20L rule / Rs 25L operative}}(gratuity cap) →{{c5::Rs 54,000}}(Board pay-gate) →{{c6::Rs 14,400/mo}}(FP income test at 60% DR — VOLATILE).","<b>Rule:</b> 9K-75K-125K-25L-54K-14.4K; 75K/125K PIB-confirmed (7CPC: 30%/50% of 2.5L); 14.4K stays VOLATILE (live-DR recompute).<br><br><b>Hinglish:</b> 9-75-125 hazar, 25 lakh, 54 hazar, 14,400 — rakam-mala.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rules 44, 45, 50, 39, 52","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Floor Ceiling Priority::Critical","Cloze"
"CCS21-1fd4adc9","Day-count clocks:{{c1::7d}}(the death-intimation rule, 77 DoE) →{{c2::10d}}(the retirement-list rule, the DoE-dues rule, the provisional-pension rule, CPAO) →{{c3::14d}}(68 NDC) →{{c4::15d}}(the invalid-pension rule, 43 provisos/withdrawal, the death-payment rule, PDA) →{{c5::30d}}(the invalid-pension rule, the commercial-employment rule, the assessment rule) →{{c6::45d}}(the invalid-pension rule, the pension-payment rule).","<b>Rule:</b> 7-10-14-15-30-45 day-chain across chapters.<br><br><b>Hinglish:</b> 7-10-14-15-30-45 — din-ginti mala.<br><br><b>Ref:</b> Rules 71, 77, 54, 62, 80, 68, 39, 43, 75, 9, 69, 63; Rule 71(4)(c); Rule 80(3); Rule 54(3); Rule 55(3); Rule 62(4); Rule 80(4); Rule 39(3); Rule 75(1); Rule 39(4); Rule 9(7); Rule 69(2); Rule 39(8); Rule 63(1)(b)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Timeline Priority::Critical","Cloze"
"CCS21-0b83c09c","Month/year clocks:{{c1::1mo}}(the provisional-pension rule, the record-verification rule, 73, 74, 76, 79, 80) →{{c2::2mo}}(57, 59, 60, the pension-payment rule, the interest rule, 66, the withholding rule) →{{c3::3mo}}(the compulsory-retirement rule, the compassionate-allowance rule, premature-retirement/voluntary-retirement notice, interest) →{{c4::4mo}}(calendar-case case-build/forwarding) →{{c5::6mo}}(the transfer-election rule, 21 Expl, the compassionate-allowance rule, the missing-persons rule, the calendar rule, the provisional-pension rule, the death-payment rule, 76) →{{c6::8mo}}(55, 57, the withholding rule, 69) →{{c7::1y}}(commercial-employment cooling, the voluntary-retirement rule?, DoE-dues/preparation/assessment) →{{c8::2y}}(37 repatriation, 66 DoPPW) →{{c9::3y? NO}}→{{c10::6y? NO}}→{{c11::7y}}(the family-pension rule, the missing-persons rule) →{{c12::10y}}(the family-pension rule's sub-rule (2)(a)(ii)) →{{c13::36mo}}instalments →{{c14::120d}}(2024 amendment).","<b>Rule:</b> Master duration chain; 31-January annual report (the verification-timeline rule's sub-rule ) rides alongside.<br><br><b>Hinglish:</b> Mahina-saal mala + 36-kisht + 120-din + 31-January.<br><br><b>Ref:</b> Rule 62(4); Rule 72(3); Rule 63(1)(a); Rule 65(3); Rule 68(1)(a); Rule 42; Rule 43; Rule 80(1); Rule 40(4); Rule 41(2); Rule 57; Rule 59; Rule 60; Rule 4(1); Rule 41(4); Rule 51(8); Rule 57(2)(a); Rule 62(6)(a); Rule 75(3); Rule 68(2); Rule 55; Rule 56; Rule 69; Rule 9; Rule 43(4); Rule 50(2)(a)(iii); Rule 51(8)(b); Rule 50(2)(a)(ii); Rule 19; Rule 20; Rule 30(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Timeline Mnemonic Priority::Critical","Cloze"
"CCS21-6cc58dbc","Percentage ladder:{{c1::10%}}(provisional-pension/withholding/death-forwarding/death-dues holds) →{{c2::20/30/40/50/100%}}(the pension rule, family-pension age slabs) →{{c3::30%}}(ordinary FP) →{{c4::50%}}(pension, enhanced FP, the invalid-pension rule's sub-rule (9)) →{{c5::2/3}}(the compulsory-retirement rule floor, the compassionate-allowance rule cap) →{{c6::60%}}(DR now — VOLATILE) →{{c7::100%}}(the provisional-pension rule, the death-payment rule).","<b>Rule:</b> Holds-slabs-rates-caps-DR-fulls in one chain.<br><br><b>Hinglish:</b> 10-se-100 tak pratishat-mala; DR badalta hai.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rules 62, 68, 44, 50, 40, 41, 52, 75; Rule 77; Rule 62; Rule 68; Rule 74; Rule 50(3); Rule 44(6); Rule 39(9); Rule 40; Rule 41; Rule 62(3)(a); Rule 75(5)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Threshold Priority::Critical","Cloze"
"CCS21-8dc3804e","Form vs Format:{{c1::Form = servant/claimant application (1–13)}};{{c2::Format = office template/letter (1–13)}}; 2024 merged 9 into{{c3::Form 6-A}}.","<b>Rule:</b> Filler-vs-office distinction; the interpretation rule's sub-rule (k)/(l).<br><br><b>Hinglish:</b> Form-tum-bharo, Format-daftar-bharo.<br><br><b>Ref:</b> Rule 3(1)(k), (l); Rule 3(1)(k); Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Form Format Exam_Trap Priority::Critical","Cloze"
"CCS21-039221bc","Head of Department vs Head of Office:{{c1::HoD decides/lists}};{{c2::HoO processes/forwards/sanctions-provisional}}; HoO ≠{{c3::senior-most officer}}.","<b>Rule:</b> the interpretation rule's sub-rule (p)/(q) split of labour.<br><br><b>Hinglish:</b> HoD-mukhiya, HoO-file-wala; sabse-senior-nahi.<br><br><b>Ref:</b> Rule 3(1)(p), (q); Rule 3(1)(p); Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Priority::High","Cloze"
"CCS21-510ef5cc","Pension vs Family Pension: payee differs ({{c1::servant vs family}}); DR treatment SAME ({{c2::both EXCLUDE DR}}).","<b>Rule:</b> the interpretation rule's sub-rule (t)/(i) + DR separation.<br><br><b>Hinglish:</b> Paane-wala alag, DR-dono-se-bahar.<br><br><b>Ref:</b> Rule 3(1)(t), (i); Rule 52; Rule 3(1)(t); Rule 3(1)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Priority::Critical","Cloze"
"CCS21-e888c5b5","Defence Service vs Armed Forces:{{c1::NOT synonyms}}— use the defined term only.","<b>Rule:</b> interpretation trap.<br><br><b>Hinglish:</b> Paribhasha wala shabd hi likho.<br><br><b>Ref:</b> Rule 3(1)(g)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Priority::Medium","Cloze"
"CCS21-3c6c564a","Preparation vs Missing Persons: map each.","<b>Rule:</b> Earlier = prep-start; Later = 2-date races; Latest = 3-date races; Less = post-retirement enhanced cap; More-beneficial = pay-base pick.<br><br><b>Hinglish:</b> Pehle/chhota-2/bada-3/kam/faayda — paanchon 'whichever' alag.<br><br><b>Ref:</b> Rules 56, 69, 51, 62, 79, 76, 50, 32, 44, 39; Rule 56; Rule 69; Rule 51(2)(b); Rule 51(3); Rule 62(6)(a); Rule 79(3)(iv)(1)(b); Rule 76(3)(e)(2)(a)(iii); Rule 44; Rule 39(9)","CCS_Pension_Rules_2021::01_Preliminary_Rules_01_to_10","CCS_Pension Terminology Exam_Trap Synthesis Priority::Critical","Basic"
