#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-7f1a012e,"TABLE ROW — The absence rule's sub-rule (1)(b): unauthorised absence AFTER authorised leave is excused only{{c1::TILL the post is SUBSTANTIVELY FILLED}}— after filling, the servant is?",<b>Table:</b> Row- terminator: post filled = lien/excuse ends (past service FORFEITED per absence chapeau — no separate liability clause in the absence rule).<br><br><b>Hinglish:</b> Post-bhari to chhoot-khatm.<br><br><b>Ref:</b> Rule 27(1)(b); Rule 27(1); Rule 27; Rule 27(b),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_27 Visual_Summary CCS_Pension::Rule_27 Priority::Medium,Cloze
CCS21-02e1134d,"TABLE ROW — The condonation rule condonation: resignation + strike-mix — servant resigns, rejoins, later strikes: which interruptions condone?",<b>Rule:</b> NEITHER resigns (the condonation rule's sub-rule ) nor strikes condone — both are listed bars; only non-barred gaps auto-condone (the condonation rule's sub-rule ) with the gap itself unpaid (the condonation rule's sub-rule ).<br><br><b>Hinglish:</b> Isteefa-hadtaal-dono-na-muaaf.<br><br><b>Ref:</b> Rule 28(1)-(3); Rule 28; Rule 28(2); Rule 28(1); Rule 28(3),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_28 Visual_Summary Scenario CCS_Pension::Rule_28 Priority::High,Basic
CCS21-223c65fb,"SCENARIO — Appointed 01.01.2020, takes charge 15.01.2020. QS starts?","<b>Rule:</b> 15.01.2020 — the qualifying-service rule: FIRST-POST CHARGE, not appointment date. 14-day gap never counts.<br><br><b>Hinglish:</b> Charge-sambhalo-tab-se-gino.<br><br><b>Ref:</b> Rule 11",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_11 Qualifying_Service Application CCS_Pension::Rule_11 Priority::High,Basic
CCS21-adcd7fb7,"SCENARIO — 2 years officiating + then substantive appointment, continuous. Counts?",<b>Rule:</b> YES — qualifying-service first proviso: officiating/temporary FOLLOWED BY substantive counts. Break before substantive would kill it.<br><br><b>Hinglish:</b> Officiating-pakka-jude.<br><br><b>Ref:</b> Rule 11 First Proviso; Rule 11,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_11 Proviso CCS_Pension::Rule_11 Priority::High,Basic
CCS21-bbfe0b62,"SCENARIO — Joined at 17, served 1 year pre-18 + 9 after. QS =?",<b>Rule:</b> 9 YEARS — qualifying-service second proviso wipes pre-18 service. 9y &lt; 10y → service gratuity (pension rescues only 9y9m+ (verified)).<br><br><b>Hinglish:</b> 18-se-pehle-shunya.<br><br><b>Ref:</b> Rule 11 Second Proviso; Rule 11; Rule 44(8),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_11 Application CCS_Pension::Rule_11 Priority::High,Basic
CCS21-bd3de506,"SCENARIO — Dies after 6 months leave WITHOUT pay (no duties, no pay). Counts?","<b>Rule:</b> NO — paid-service needs DUTIES + PAY both; unpaid-idle fails. (If it were medical-EOL, leave-counting would save it — different gate.)<br><br><b>Hinglish:</b> Kaam-tankhvah-dono-chahiye.<br><br><b>Ref:</b> Rule 12; Rule 21(ii)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_12 Qualifying_Service Evaluation CCS_Pension::Rule_12 Priority::High,Basic
CCS21-2ec221a9,SCENARIO — Salary paid from a Govt-administered LOCAL FUND (not CFI). Counts?,<b>Rule:</b> YES — paid-service explanation: CFI OR Govt-administered Local Fund both pass the funding test.<br><br><b>Hinglish:</b> Local-Fund-bhi-chalega.<br><br><b>Ref:</b> Rule 12 Explanation; Rule 12,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_12 Explanation CCS_Pension::Rule_12 Priority::High,Basic
CCS21-0facac2c,SCENARIO — 5 years under a NON-CONTRIBUTORY scheme (no Govt order). Counts?,<b>Rule:</b> NO — paid-service explanation bars non-contributory-scheme service UNLESS Government orders otherwise (override). No order = no count.<br><br><b>Hinglish:</b> Order-nahi to ginti-nahi.<br><br><b>Ref:</b> Rule 12 Explanation; Rule 12,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_12 Exception CCS_Pension::Rule_12 Priority::Medium,Basic
CCS21-7e3be52a,SCENARIO — Centre→State PERMANENT transfer; State retires him. Who pays pension?,"<b>Rule:</b> CENTRAL GOVERNMENT (the State-transfer rule's sub-rule ) — liability stays with Centre; State-transfer preserves counting.<br><br><b>Hinglish:</b> Rajya-bhejo-Kendra-bhugto.<br><br><b>Ref:</b> Rule 13(1), (3); Rule 13(1); Rule 13(3)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_13 CCS_Pension::Rule_13 Priority::High,Basic
CCS21-01d4ff5f,"SCENARIO — Resigns WITHOUT permission, joins State next week. QS preserved?",<b>Rule:</b> NO — State-transfer needs PROPER PERMISSION + Explanation's 2 conditions. Bare resignation = resignation forfeiture.<br><br><b>Hinglish:</b> Bina-permission-isteefa-seva-gayi.<br><br><b>Ref:</b> Rule 13(2); Rule 26(1),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_13 Rule_26 Evaluation CCS_Pension::Rule_13 Priority::High,Basic
CCS21-b125abb8,SCENARIO — PSU spell claimed with permission + link but NO lump-sum refund. Counts under the PSU-counting rule?,<b>Rule:</b> NO — PSU-counting refund (pension/service-gratuity + retirement gratuity drawn) is MANDATORY; all 4 conditions all 4 clauses are cumulative; commutation per 1981 Table.<br><br><b>Hinglish:</b> Paisa-wapas-bina-ginti-nahi.<br><br><b>Ref:</b> Rule 14(1)(a)-(d); Rule 14; Rule 14(1)(c); Rule 14(a)-(d); Rule 14(d),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_14 PSU Evaluation CCS_Pension::Rule_14 Priority::High,Basic
CCS21-f2f2520a,"SCENARIO — Casual labourer with 10y temporary status, NEVER regularised. QS?",<b>Rule:</b> ZERO — the temporary-status rule's 50% unlocks ONLY on REGULARISATION (Casual Labourers Scheme 1993 + DoPT). Unregularised = definition exclusion zone.<br><br><b>Hinglish:</b> Regular-nahi to aadha-nahi.<br><br><b>Ref:</b> Rule 15; Rule 2(b),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_15 Evaluation CCS_Pension::Rule_15 Priority::High,Basic
CCS21-c28603b1,COMPUTE — 8y temporary-status + regularised + 12y regular. QS?,<b>Rule:</b> 4y (50% × 8) + 12y = 16 YEARS → pension + gratuity (≥10y).<br><br><b>Hinglish:</b> Aadha-jod-poora.<br><br><b>Ref:</b> Rule 15,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_15 Application CCS_Pension::Rule_15 Priority::High,Basic
CCS21-0a92f69d,SCENARIO — Probationer resigns BEFORE confirmation. Probation counts?,<b>Rule:</b> NO — probation needs probation + CONFIRMATION (same/another post). Unconfirmed probation dangles uncounted (+ resignation forfeiture anyway).<br><br><b>Hinglish:</b> Pakki-bina-pariksha-bekaar.<br><br><b>Ref:</b> Rule 16; Rule 26,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_16 Evaluation CCS_Pension::Rule_16 Priority::Medium,Basic
CCS21-c1889aaf,"SCENARIO — Trade apprentice 2y, then regular appointment. Counts? SAS apprentice (IA&amp;AD) 2y?","<b>Rule:</b> Trade: NO (the apprenticeship rule blanket ban). SAS-IA&amp;AD/DAD: YES (narrow exception). Same 2 years, opposite answers.<br><br><b>Hinglish:</b> Aam-apprentice-bahar, SAS-andar.<br><br><b>Ref:</b> Rule 17",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_17 Exception Evaluation CCS_Pension::Rule_17 Priority::High,Basic
CCS21-135439e1,"SCENARIO — Contract 2001–2005 (pre-cutoff), then regularised. CPF employer share Rs 1L + interest. Counting price?","<b>Rule:</b> The contract-service covers pre-31.12.2003 contract; the contract-service rule's sub-rule: refund CPF GOVT contribution CUMULATIVE (1L + accrued interest). Prior SANCTION (not knowledge) is the gate-word.<br><br><b>Hinglish:</b> 2003-contract-gina, CPF-byaaj-samet-wapas.<br><br><b>Ref:</b> Rule 18(i), (ii); Rule 18(i); Rule 18(ii)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_18 Application CCS_Pension::Rule_18 Priority::High,Basic
CCS21-d832f1ec,"SCENARIO — Superannuation pensioner re-employed, seeks civil-return counting. Eligible?",<b>Rule:</b> NO — civil-return covers ONLY compensation/invalid pension/gratuity entrants; SUPERANNUATION + RETIRING pensioners are OUTSIDE the civil-return rule (separate re-employment-pay rules).<br><br><b>Hinglish:</b> Superannuation-19-me-nahi.<br><br><b>Trap:</b> Entry class.<br><br><b>Ref:</b> Rule 19(1); Rule 19,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_19 Re_Employment Evaluation CCS_Pension::Rule_19 Priority::Critical,Basic
CCS21-da9247e8,"COMPUTE — Invalid pensioner drew pension Rs 3L + commutation Rs 2L + gratuity Rs 1L, re-employed. civil-return refund + instalments?","<b>Rule:</b> Refund Rs 6L total; max 36 MONTHLY instalments (the civil-return rule's sub-rule ); right revives ONLY on FULL refund; pre-re-employment pension slice stays (the civil-return rule's sub-rule (i)) but pay-fixation gratuity element returns.<br><br><b>Hinglish:</b> 6L-36-kisht-poora-tab-haq.<br><br><b>Ref:</b> Rule 19(2), (3); Rule 19; Rule 19(3); Rule 19(2)(i); Rule 19(2); Rule 19(ii)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_19 Application CCS_Pension::Rule_19 Priority::High,Basic
CCS21-c665acc2,SCENARIO — Re-employed pensioner dies after refunding 20/36 instalments. Balance?,<b>Rule:</b> Civil Return rule: balance adjusted from DEATH GRATUITY payable to family. Family's gratuity shrinks by the unpaid refund.<br><br><b>Hinglish:</b> Baaki-maut-gratuity-se.<br><br><b>Ref:</b> Rule 19(4),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_19 Death_Gratuity CCS_Pension::Rule_19 Priority::High,Basic
CCS21-67d73707,SCENARIO — Ex-serviceman keeps drawing military pension AND claims civil counting of military service. Allowed?,"<b>Rule:</b> NO — military-counting expl.2: KEEP pension = service NOT counted. Counting needs refund (pension + commutation + gratuities, the military-counting rule's sub-rule ) in ≤36 instalments (the military-counting rule's sub-rule ).<br><br><b>Hinglish:</b> Fauji-pension-rakhi to ginti-gayi.<br><br><b>Ref:</b> Rule 20 Expl.2; Rule 20(1), (2); Rule 20; Rule 20(1); Rule 20(2)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_20 Military_Service Evaluation CCS_Pension::Rule_20 Priority::High,Basic
CCS21-7be3378f,APPLY — Pre-2022 advice said military gratuity 'was NOT required to be refunded'. Post-2022 answer?,<b>Rule:</b> REVERSED — military-counting now reads 'WAS TO BE REFUNDED' (G.S.R. 770(E)). Old advice is HISTORICAL error.<br><br><b>Hinglish:</b> 2022-ulta-wapas-karo.<br><br><b>Ref:</b> Rule 20 Expl.1(ii),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_20_Exp1_ii GSR_770_E_2022 Reversal CCS_Pension::Rule_20 Priority::Critical CCS_Pension::Rule_20_Exp1_ii,Basic
CCS21-4404e300,SCENARIO — Soldier joins civil post in 2010 (post-cutoff). military counting?,"<b>Rule:</b> NO — military-counting expl.3: post-31.12.2003 joiners = NPS persons; NPS Rules govern, not the military-counting rule refund-and-count.<br><br><b>Hinglish:</b> 2003-baad-NPS.<br><br><b>Ref:</b> Rule 20 Expl.3; Rule 20",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_20 NPS CCS_Pension::Rule_20 Priority::High,Basic
CCS21-3a7880d9,SCENARIO — Military→civil with a 6-month gap; civil→civil identical gap. Condonation contrast?,<b>Rule:</b> Military: military-counting condonation DEEMED INCLUDED (auto). Civil: condonation rails (auto only if book silent + non-barred). Military smoother.<br><br><b>Hinglish:</b> Fauji-muaafi-khud.<br><br><b>Ref:</b> Rule 20(4); Rule 28,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_20 Rule_28 Comparison CCS_Pension::Rule_20 Priority::High,Basic
CCS21-3d8e0ddc,SCENARIO — The civil-return rule civil + military counting pensioners retire identically. Pension-cap contrast?,"<b>Rule:</b> Civil: civil-return caps combined outcome. Military: military-counting no LIMITATION — later civil pension runs free. Same service, different ceilings.<br><br><b>Hinglish:</b> Civil-seema-fauji-khula.<br><br><b>Ref:</b> Rule 19(5); Rule 20(5); Rule 19; Rule 20",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_19 Rule_20 Comparison CCS_Pension::Rule_19 Priority::Critical,Basic
CCS21-88d78ac5,SCENARIO — 2y half-pay leave (with leave salary). Counts?,<b>Rule:</b> YES fully — the leave-counting rule's sub-rule (i): leave WITH leave salary ALWAYS counts. No conditions.<br><br><b>Hinglish:</b> Tankhvah-chhutti-pakka.<br><br><b>Ref:</b> Rule 21(i),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_21 CCS_Pension::Rule_21 Priority::High,Basic
CCS21-85454ae5,SCENARIO — 1y EOL for TB treatment (medical certificate). Counts?,<b>Rule:</b> YES fully — the leave-counting rule's sub-rule: medical EOL ALWAYS counts.<br><br><b>Hinglish:</b> Bimaari-EOL-pakka.<br><br><b>Ref:</b> Rule 21(ii),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_21 CCS_Pension::Rule_21 Priority::High,Basic
CCS21-9d1e4fe4,"SCENARIO — 2y EOL for (a) MTech, (b) MBA, (c) riot-curfew stranding. Which count?","<b>Rule:</b> YES (higher scientific/technical). NO (management ≠ scientific/technical). YES (civil commotion). leave-counting two grounds only.<br><br><b>Hinglish:</b> MTech-haan, MBA-na, danga-haan.<br><br><b>Ref:</b> Rule 21(iii); Rule 21(a); Rule 21(b); Rule 21(c)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_21 Scenario Application CCS_Pension::Rule_21 Priority::High,Basic
CCS21-d8fd7a06,SCENARIO — Leave entry made 2 months BEFORE superannuation (years late). Valid?,<b>Rule:</b> NO — leave-counting explanation: late entry allowed till 6 MONTHS BEFORE superannuation. 2-month entry is time-barred; fallback: doubt favours EMPLOYEE (Govt must disprove).<br><br><b>Hinglish:</b> 6-mahine-katib; shak-karmchari.<br><br><b>Ref:</b> Rule 21 Explanation; Rule 21,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_21 Explanation Timeline CCS_Pension::Rule_21 Priority::High,Basic
CCS21-99208a99,"SCENARIO — Group C training 1y on stipend, then appointment. Group B identical training, NO Govt order. Counts?","<b>Rule:</b> Group C: YES (training/joining auto). Group B: NO without Government order. Rank changes the answer.<br><br><b>Hinglish:</b> C-khud, B-order.<br><br><b>Ref:</b> Rule 22(1), (2); Rule 22(1); Rule 22(2)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_22 Evaluation CCS_Pension::Rule_22 Priority::High,Basic
CCS21-6c59352c,"SCENARIO — Joining time 12 days; servant joins on day 20 (8 days excess), no leave due. Treatment?","<b>Rule:</b> Training/joining rule: 12-day gap counts. the training/joining rule's sub-rule: 8-day excess → HoD-sanctioned EOL, and THIS EOL COUNTS (exception to the leave-counting rule strictness).<br><br><b>Hinglish:</b> Zyada-joining-EOL-gina.<br><br><b>Trap:</b> the training/joining rule's sub-rule vs the leave-counting rule.<br><br><b>Ref:</b> Rule 22(3), (4); Rule 22(3); Rule 21; Rule 22(4)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_22 Application CCS_Pension::Rule_22 Priority::High,Basic
CCS21-bd7f9079,"SCENARIO — Suspended 1y, FULLY EXONERATED, but inquiry holds suspension was JUSTIFIED. Suspension counts?",<b>Rule:</b> NO — suspension needs BOTH limbs (exonerated/minor-penalty AND wholly-unjustified). Justified suspension fails limb 2 despite exoneration.<br><br><b>Hinglish:</b> Bari-kaafi-nahi-bevajah-bhi.<br><br><b>Trap:</b> AND gate.<br><br><b>Ref:</b> Rule 23(1),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_23 Evaluation CCS_Pension::Rule_23 Priority::Critical,Basic
CCS21-89b1910c,SCENARIO — Minor penalty (censure) + suspension held wholly unjustified + express declaration. Counts?,"<b>Rule:</b> YES — suspension limb 1 (only minor penalty) + limb 2 (unjustified) + suspension express declaration AT THE TIME + suspension entry in EVERY case.<br><br><b>Hinglish:</b> Halka-dand-bevajah-ghoshna-gina.<br><br><b>Ref:</b> Rule 23(1), (2), (3); Rule 23(1); Rule 23(2); Rule 23(3)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_23 Application CCS_Pension::Rule_23 Priority::High,Basic
CCS21-4eeeac1d,SCENARIO — Declaration under suspension made 2 years AFTER reinstatement. Valid?,"<b>Rule:</b> NO — declaration must be AT THE TIME (contemporaneous). Belated declarations are void; suspension entry must still record the (negative) outcome.<br><br><b>Hinglish:</b> Ghoshna-usi-waqt.<br><br><b>Ref:</b> Rule 23(2), (3); Rule 23(2); Rule 23(3)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_23 Evaluation CCS_Pension::Rule_23 Priority::Medium,Basic
CCS21-3045884f,SCENARIO — Dismissed after 15y; 5y later offence pardoned (no reinstatement). QS?,<b>Rule:</b> ZERO — forfeiture stands; pardon ≠ the reinstatement rule reinstatement-on-appeal/review. Only compassionate allowance allowance (≤2/3) may rescue.<br><br><b>Hinglish:</b> Maafi-bahali-nahi.<br><br><b>Ref:</b> Rule 24; Rule 25; Rule 41,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_24 Forfeiture Evaluation CCS_Pension::Rule_24 Priority::High,Basic
CCS21-6cff4020,SCENARIO — Compulsorily retired; HoO invokes forfeiture. Valid?,<b>Rule:</b> NO — compulsory retirement is NOT in the forfeiture rule (dismissal/removal only). compulsory-retirement pension (2/3–full) follows instead.<br><br><b>Hinglish:</b> Compulsory-24-bahar-40-andar.<br><br><b>Trap:</b> Classic.<br><br><b>Ref:</b> Rule 24; Rule 40,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_24 Exam_Trap CCS_Pension::Rule_24 Priority::Critical,Basic
CCS21-341446e7,"SCENARIO — Removed 2015, reinstated on APPEAL 2018, retired 2030. QS + gap?","<b>Rule:</b> Past service COUNTS (the reinstatement rule's sub-rule ); 2015–18 gap NOT counted unless REGULARISED by specific order (the reinstatement rule's sub-rule ) — reinstatement revives service, not the gap.<br><br><b>Hinglish:</b> Bahali-seva-wapas-gap-alag.<br><br><b>Ref:</b> Rule 25(1), (2); Rule 25(1); Rule 25(2)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_25 Application CCS_Pension::Rule_25 Priority::High,Basic
CCS21-abfd7e44,SCENARIO — Resigns to join SBI (no permission). Then claims resignation exception. Decide.,"<b>Rule:</b> REJECT twice no PROPER PERMISSION bank = resignation private/body exclusion (Govt-to-Govt only). resignation forfeiture stands.<br><br><b>Hinglish:</b> Bank-bina-permission-do-galti.<br><br><b>Ref:</b> Rule 26(1), (2), (6); Rule 26(2); Rule 26(6); Rule 26(1)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Evaluation CCS_Pension::Rule_26 Priority::High,Basic
CCS21-3d1340ae,SCENARIO — Permission-route resignation; order SILENT on counting; HoO makes NO entry. Saved?,<b>Rule:</b> NO — resignation needs order to CLEARLY INDICATE + HoO SPECIFIC entry. Silence kills the exception; cure prospectively only (VERIFY).<br><br><b>Hinglish:</b> Chup-order-entry-nahi-bacha-nahi.<br><br><b>Ref:</b> Rule 26(3),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Evaluation CCS_Pension::Rule_26 Priority::High,Basic
CCS21-3793782b,"SCENARIO — Resignation withdrawn AFTER acceptance, appointing authority refuses. Valid refusal?",<b>Rule:</b> YES — the resignation rule's sub-rule 's 4 conditions gate withdrawal (pre-acceptance + continuity + AA acceptance...); post-acceptance refusal is lawful.<br><br><b>Hinglish:</b> Manzoor-ke-baad-wapsi-nahi.<br><br><b>Ref:</b> Rule 26(5),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_26 Evaluation CCS_Pension::Rule_26 Priority::Medium,Basic
CCS21-0cdf7066,SCENARIO — 10-day unauthorised absence; post NOT filled; AA later commutes it as EOL. Effect?,"<b>Rule:</b> SAVED twice: absence covers absence-till-filled; absence retrospective EOL-commutation regularises. Either suffices.<br><br><b>Hinglish:</b> Gayab-bharti-tak-EOL-baad.<br><br><b>Ref:</b> Rule 27(1)(b), (2); Rule 27(1)(b); Rule 27(2)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_27 Application CCS_Pension::Rule_27 Priority::High,Basic
CCS21-7a8b075b,"SCENARIO — Transfer to NON-qualifying post in PUBLIC INTEREST for 3y, then back. Break?",<b>Rule:</b> NO BREAK — absence excepts public-interest transfers; past service intact (non-qualifying spell itself doesn't accrue).<br><br><b>Hinglish:</b> Jan-hit-transfer-jod-bacha.<br><br><b>Ref:</b> Rule 27(1)(d),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_27 Exception CCS_Pension::Rule_27 Priority::High,Basic
CCS21-d326e5fe,"SCENARIO — 6-month private-business break (no leave, no suspension, no transfer). Condonable?",<b>Rule:</b> NO exception fits the absence rule's sub-rule all 5 clauses → FORFEITURE of past service. Only condonation discretion (non-barred cause) or the absence rule's sub-rule EOL-commutation could save — business-break unlikely to earn either.<br><br><b>Hinglish:</b> Niji-break-paanc-me-nahi-zabt.<br><br><b>Ref:</b> Rule 27; Rule 28; Rule 27(1)(a); Rule 27(2); Rule 27(a)-(e); Rule 27(1),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_27 Forfeiture Evaluation CCS_Pension::Rule_27 Priority::High,Basic
CCS21-2ceeca65,SCENARIO — Old 3-month gap; service book SILENT. Application needed for condonation?,"<b>Rule:</b> NO — condonation auto-condones absent contrary indication. Gap itself unpaid (the condonation rule's sub-rule ); link bridged free.<br><br><b>Hinglish:</b> Chup-kitaab-muaafi-khud.<br><br><b>Ref:</b> Rule 28(1), (3); Rule 28(1); Rule 28(3)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_28 Condonation CCS_Pension::Rule_28 Priority::High,Basic
CCS21-9e34dbce,SCENARIO — Gap caused by unpunished STRIKE (book silent). Auto-condoned?,<b>Rule:</b> NO — condonation lists strike as a bar; silence cannot override an express bar. Same for resignation/dismissal/removal gaps.<br><br><b>Hinglish:</b> Hadtaal-chaar-rok.<br><br><b>Ref:</b> Rule 28(2),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_28 Evaluation CCS_Pension::Rule_28 Priority::High,Basic
CCS21-2baad47d,"SCENARIO — AA refuses condonation citing 'administrative inconvenience', no hearing. Valid?",<b>Rule:</b> NO — the condonation rule's sub-rule: refusal ONLY in exceptional/grave circumstances + REPRESENTATION + PERSONAL HEARING mandatory. Convenience ≠ grave.<br><br><b>Hinglish:</b> Sunwai-bina-mana-galat.<br><br><b>Ref:</b> Rule 28(4)-(6); Rule 28(4)(6)-(6); Rule 28(4); Rule 28(6),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_28 Procedure Evaluation CCS_Pension::Rule_28 Priority::High,Basic
CCS21-07ad5e70,"SCENARIO — 4y UN deputation; servant skips contribution, claims counting. Allowed?",<b>Rule:</b> NO — the UN-deputation rule: counting needs CONTRIBUTION; the -refund proviso only returns paid sums. No pay = no count.<br><br><b>Hinglish:</b> UN-chanda-bina-ginti-nahi.<br><br><b>Ref:</b> Rule 29; Rule 29(b),CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_29 Deputation Evaluation CCS_Pension::Rule_29 Priority::Medium,Basic
CCS21-814ba899,SCENARIO — Servant completes 18y service; HoO skips verification ('will do at retirement'). Valid?,"<b>Rule:</b> NO — the verification-timeline rule's sub-rule: verification AT 18 YEARS + 5-YEARS-BEFORE-superannuation, conveyed in FORMAT 4 after HoO+AO consultation. Skipping both breaches; the verification-timeline rule's sub-rule: 31-JANUARY report to Secretary tracks compliance.<br><br><b>Hinglish:</b> 18-aur-5-pehle-jaanch-laazmi.<br><br><b>Ref:</b> Rule 30(1), (5); Rule 30(1); Rule 30(5)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_30 Timeline Format Evaluation CCS_Pension::Rule_30 Priority::High,Basic
CCS21-9374c840,SCENARIO — The verification-timeline rule verification completed 2020; 2022 amendment changes counting. Reopen?,"<b>Rule:</b> YES, narrowly — the verification-timeline rule's sub-rule: verification FINAL EXCEPT for RULE CHANGES. Amendment-driven delta reopens; fishing re-audit stays barred.<br><br><b>Hinglish:</b> Niyam-badla to khula.<br><br><b>Ref:</b> Rule 30(4); Rule 30",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_30 Evaluation CCS_Pension::Rule_30 Priority::Medium,Basic
CCS21-cf147348,SCENARIO — Department abolished; staff rendered surplus. verification timeline trigger?,<b>Rule:</b> YES — the verification-timeline rule's sub-rule: transfer/closure/SURPLUS events trigger verification outside the 18y/5y clocks.<br><br><b>Hinglish:</b> Band-vibhaag-jaanch-turant.<br><br><b>Ref:</b> Rule 30(3); Rule 30,CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_30 CCS_Pension::Rule_30 Priority::Medium,Basic
CCS21-c2c71dd7,"MASTER SCENARIO — Join 18 (charge day 1) → 2y probation-confirmed → 1y medical EOL → 6mo unauthorised gap (post unfilled, book silent) → 3y UN (contribution paid) → resign WITH permission to State → State service 8y → retire. Compute QS + flag each gate.","<b>Rule:</b> 2 + the provision rule + 0-gap-link-saved(absence/condonation, gap unpaid) + 3 + 8 = 14y countable (+ permission-route resignation saves pre-resignation). Pension (≥10y) + retirement gratuity.<br><br><b>Hinglish:</b> Jod-muaafi-deputation-rajya-14-saal-pension.<br><br><b>Ref:</b> Rules 11-30 synthesis; Rule 26(2); Rule 13(2); Rule 1(leave-counting)",CCS_Pension_Rules_2021::02_Qualifying_Service_Rules_11_to_30,CCS_Pension Rule_11 Rule_30 Qualifying_Service Synthesis CCS_Pension::Rule_11 Priority::Critical,Basic
